season,player_code,player_name,minutes,goals,assists,appearances,starts,xg,xa
2018-19,208285,Robin Koch,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,183100,Robin Quaison,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,206114,Robin Zentner,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,222613,Robin Ziegele,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,219444,Roland Sallai,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,175906,Roman Bürki,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,273477,Romario Rösch,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,121007,Ron-Robert Zieler,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,259128,Ron-Thorben Hofmann,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,86096,Rouwen Hennings,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,45622,Rune Jarstein,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,259051,Sahverdi Cetin,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,154557,Salif Sané,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,39964,Salomon Kalou,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,231184,Sam Schreck,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,161833,Samuel Radlinger,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,233734,Santiago Ascacibar,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,102336,Sascha Riether,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,132690,Sebastian Jung,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,186392,Sebastian Kerk,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,104563,Sebastian Langkamp,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,122926,Sebastian Rode,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,108592,Sebastian Rudy,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,271828,Sebastian Soto,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,178980,Serge Gnabry,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,202714,Sergio Córdova,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,265993,Sergio Gómez,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,271605,Simon Asta,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,168956,Simon Falette,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,282307,Simon Rhein,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,144620,Stefan Bell,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,132628,Stefan Ilsanker,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,238906,Stefan Posch,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,137717,Stefano Russo,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,152190,Stefanos Kapino,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,149963,Steven Skrzybski,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,121505,Steven Zuber,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,227053,Suat Serdar,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,89496,Sven Bender,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,113733,Sven Ulreich,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,164171,Sébastien Haller,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,135355,Takashi Usami,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,201469,Takuma Asano,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,166986,Taleb Tawatha,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,116375,Theodor Gebre Selassie,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,135293,Thiago Alcantara,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,151757,Thomas Delaney,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,102239,Thomas Kraft,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,123465,Thomas Müller,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,270071,Thore Jacobsen,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,158066,Thorgan Hazard,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,115125,Thorsten Kirschbaum,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,200115,Tim Dierßen,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,185906,Tim Kleindienst,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,196978,Tim Leibold,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,220805,Tim Wiesner,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,198189,Timo Baumgartl,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,238520,Timo Hübers,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,191088,Timo Werner,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,128521,Timothy Chandler,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,231192,Timothy Tillman,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,183853,Tin Jedvaj,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,122273,Tobias Sippel,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,277279,Tobias Stirl,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,170228,Tobias Strobl,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,258873,Tom Baller,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,283683,Tom Krauss,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,128968,Tony Jantschke,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,258976,Torben Müsel,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,283224,Tuta,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,222776,Tyler Adams,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,256561,Törles Knöll,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,303001,Valentino Lazaro,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,84701,Vedad Ibisevic,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,228296,Victor Osimhen,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,218857,Vincent Sierro,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,179571,Vincenzo Grifo,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,156836,Virgil Misidjan,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,165637,Vladimír Darida,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,204113,Walace,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,220714,Waldemar Anton,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,199065,Wendell,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,256715,Weston McKennie,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,162162,Willi Orbán,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,212077,William,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,177042,Wout Weghorst,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,93197,Yann Sommer,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,282456,Yannic Lenze,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,189529,Yannick Gerhardt,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,148188,Yevhen Konoplyanka,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,258874,Yousef Emghames,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,160025,Yunus Malli,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,182245,Yussuf Poulsen,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,171673,Yuya Kubo,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,133286,Yuya Osako,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,199381,Yvon Mvogo,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,129491,Ádám Szalai,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,122385,Ömer Toprak,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,271398,Aaron Herzog,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,242007,Aarón Martín,0,0.0,0.0,22.0,21.0,0.0,0.0
2019-20,252293,Abdelhamid Sabiri,0,4.0,1.0,24.0,9.0,0.0,0.0
2019-20,240233,Achraf Hakimi,0,5.0,10.0,33.0,29.0,0.0,0.0
2019-20,102297,Adam Bodzek,0,0.0,0.0,28.0,22.0,0.0,0.0
2019-20,229645,Ademola Lookman,0,0.0,0.0,11.0,1.0,0.0,0.0
2019-20,121255,Admir Mehmedi,0,2.0,2.0,21.0,14.0,0.0,0.0
2019-20,301656,Adrian Oeynhausen,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,283934,Adrian Stanilewicz,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,266562,Ahmed Kutucu,0,3.0,2.0,25.0,3.0,0.0,0.0
2019-20,155210,Akaki Gogia,0,0.0,0.0,3.0,1.0,0.0,0.0
2019-20,294635,Alaa Bakir,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,168318,Alassane Pléa,0,10.0,10.0,27.0,25.0,0.0,0.0
2019-20,142977,Aleksandar Dragovic,0,0.0,0.0,15.0,10.0,0.0,0.0
2019-20,203868,Alessandro Schöpf,0,0.0,1.0,22.0,15.0,0.0,0.0
2019-20,107466,Alexander Esswein,0,0.0,0.0,7.0,1.0,0.0,0.0
2019-20,227054,Alexander Hack,0,0.0,0.0,14.0,9.0,0.0,0.0
2019-20,205750,Alexander Nübel,0,0.0,0.0,26.0,26.0,0.0,0.0
2019-20,156416,Alexander Schwolow,0,0.0,0.0,24.0,24.0,0.0,0.0
2019-20,84751,Alexander Stolz,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,146276,Alfred Finnbogason,0,3.0,1.0,21.0,10.0,0.0,0.0
2019-20,153289,Alfredo Morales,0,1.0,2.0,27.0,18.0,0.0,0.0
2019-20,206371,Almamy Touré,0,1.0,3.0,19.0,18.0,0.0,0.0
2019-20,236721,Alphonso Davies,0,3.0,5.0,29.0,24.0,0.0,0.0
2019-20,228557,Amadou Haidara,0,0.0,1.0,19.0,5.0,0.0,0.0
2019-20,238917,Amine Harit,0,6.0,4.0,25.0,24.0,0.0,0.0
2019-20,149845,Amir Abrashi,0,0.0,0.0,13.0,8.0,0.0,0.0
2019-20,150220,Andre Hoffmann,0,2.0,1.0,29.0,27.0,0.0,0.0
2019-20,135807,Andreas Luthe,0,0.0,0.0,10.0,10.0,0.0,0.0
2019-20,139520,Andrej Kramaric,0,12.0,2.0,19.0,14.0,0.0,0.0
2019-20,149078,André Hahn,0,1.0,0.0,15.0,8.0,0.0,0.0
2019-20,3368,André Silva,0,12.0,3.0,25.0,16.0,0.0,0.0
2019-20,214319,Angeliño,0,1.0,2.0,13.0,12.0,0.0,0.0
2019-20,102408,Anthony Modeste,0,4.0,1.0,27.0,11.0,0.0,0.0
2019-20,145953,Anthony Ujah,0,3.0,2.0,24.0,10.0,0.0,0.0
2019-20,243637,Antony Evans,0,0.0,0.0,6.0,2.0,0.0,0.0
2019-20,231178,Arne Maier,0,0.0,0.0,14.0,5.0,0.0,0.0
2019-20,164895,Axel Witsel,0,4.0,5.0,28.0,25.0,0.0,0.0
2019-20,298348,Ayman Azhil,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,249110,Aymen Barkok,0,0.0,0.0,3.0,1.0,0.0,0.0
2019-20,125249,Bas Dost,0,8.0,2.0,24.0,16.0,0.0,0.0
2019-20,121015,Bastian Oczipka,0,0.0,5.0,34.0,33.0,0.0,0.0
2019-20,182425,Ben Zolinski,0,3.0,2.0,28.0,14.0,0.0,0.0
2019-20,199230,Benito Raman,0,4.0,3.0,25.0,19.0,0.0,0.0
2019-20,277370,Benjamin Goller,0,0.0,0.0,10.0,2.0,0.0,0.0
2019-20,122411,Benjamin Hübner,0,1.0,4.0,25.0,25.0,0.0,0.0
2019-20,280668,Benjamin Leneis,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,215378,Benjamin Pavard,0,4.0,4.0,32.0,31.0,0.0,0.0
2019-20,144280,Benjamin Stambouli,0,0.0,0.0,9.0,9.0,0.0,0.0
2019-20,191017,Benno Schmitz,0,0.0,0.0,18.0,13.0,0.0,0.0
2019-20,238255,Bernard Tekpetey,0,0.0,1.0,9.0,5.0,0.0,0.0
2019-20,178857,Birger Verstraete,0,0.0,1.0,9.0,7.0,0.0,0.0
2019-20,256614,Brady Scott,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,194906,Brandon Borrello,0,0.0,0.0,7.0,4.0,0.0,0.0
2019-20,202099,Breel Embolo,0,8.0,5.0,28.0,17.0,0.0,0.0
2019-20,303790,Can Bozdogan,0,0.0,0.0,3.0,3.0,0.0,0.0
2019-20,199963,Carlos Gruezo,0,0.0,1.0,11.0,10.0,0.0,0.0
2019-20,76778,Charles Aránguiz,0,1.0,3.0,27.0,23.0,0.0,0.0
2019-20,287696,Cheon Seong-Hoon,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,231187,Chinedu Ekene,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,268951,Chris Führich,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,272585,Chris Richards,0,0.0,0.0,1.0,0.0,0.0,0.0
2019-20,136800,Christian Clemens,0,0.0,0.0,1.0,0.0,0.0,0.0
2019-20,259054,Christian Früchtl,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,84755,Christian Gentner,0,3.0,2.0,31.0,29.0,0.0,0.0
2019-20,136681,Christian Groß,0,0.0,0.0,14.0,10.0,0.0,0.0
2019-20,174618,Christian Günter,0,2.0,8.0,34.0,34.0,0.0,0.0
2019-20,135604,Christian Strohdiek,0,1.0,2.0,16.0,16.0,0.0,0.0
2019-20,274897,Christoph Baumgartner,0,7.0,2.0,26.0,17.0,0.0,0.0
2019-20,160055,Christoph Kramer,0,0.0,0.0,22.0,17.0,0.0,0.0
2019-20,259252,Christopher Antwi-Adjei,0,1.0,2.0,34.0,28.0,0.0,0.0
2019-20,222447,Christopher Lenz,0,0.0,3.0,26.0,26.0,0.0,0.0
2019-20,222176,Christopher Nkunku,0,5.0,13.0,32.0,21.0,0.0,0.0
2019-20,146485,Christopher Trimmel,0,0.0,8.0,32.0,32.0,0.0,0.0
2019-20,12682,Claudio Pizarro,0,0.0,0.0,18.0,0.0,0.0,0.0
2019-20,296738,Conor Noss,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,192060,Corentin Tolisso,0,1.0,2.0,13.0,7.0,0.0,0.0
2019-20,300045,Cyrill Akono,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,219362,Daichi Kamada,0,2.0,4.0,28.0,22.0,0.0,0.0
2019-20,190986,Daley Sinkgraven,0,0.0,1.0,13.0,11.0,0.0,0.0
2019-20,258870,Dan-Axel Zagadou,0,1.0,1.0,15.0,10.0,0.0,0.0
2019-20,227765,Dani Olmo,0,3.0,1.0,12.0,9.0,0.0,0.0
2019-20,102335,Daniel Baier,0,1.0,0.0,23.0,22.0,0.0,0.0
2019-20,112984,Daniel Brosinski,0,2.0,4.0,26.0,16.0,0.0,0.0
2019-20,142404,Daniel Caligiuri,0,2.0,2.0,28.0,26.0,0.0,0.0
2019-20,142230,Daniel Ginczek,0,3.0,1.0,18.0,9.0,0.0,0.0
2019-20,121011,Danny Latza,0,0.0,2.0,23.0,15.0,0.0,0.0
2019-20,154603,Danny da Costa,0,1.0,4.0,19.0,15.0,0.0,0.0
2019-20,42904,David Abraham,0,2.0,0.0,20.0,19.0,0.0,0.0
2019-20,118444,David Alaba,0,1.0,1.0,28.0,27.0,0.0,0.0
2019-20,196032,Davie Selke,0,1.0,1.0,30.0,15.0,0.0,0.0
2019-20,168993,Davy Klaassen,0,7.0,5.0,33.0,33.0,0.0,0.0
2019-20,220060,Dawid Kownacki,0,0.0,0.0,20.0,11.0,0.0,0.0
2019-20,222793,Dayot Upamecano,0,0.0,1.0,28.0,27.0,0.0,0.0
2019-20,143592,Dedryck Boyata,0,4.0,1.0,28.0,28.0,0.0,0.0
2019-20,222628,Denis Zakaria,0,2.0,2.0,23.0,22.0,0.0,0.0
2019-20,303970,Dennis Borkowski,0,0.0,0.0,1.0,0.0,0.0,0.0
2019-20,221466,Dennis Geiger,0,0.0,3.0,21.0,13.0,0.0,0.0
2019-20,265929,Dennis Jastrzembski,0,0.0,0.0,6.0,1.0,0.0,0.0
2019-20,266178,Dennis Smarsch,0,0.0,0.0,2.0,1.0,0.0,0.0
2019-20,221551,Dennis Srbeny,0,5.0,1.0,17.0,14.0,0.0,0.0
2019-20,219466,Diadie Samassekou,0,0.0,1.0,21.0,16.0,0.0,0.0
2019-20,139645,Diego Contento,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,222446,Djibril Sow,0,1.0,3.0,29.0,18.0,0.0,0.0
2019-20,229443,Dodi Lukébakio,0,7.0,6.0,30.0,24.0,0.0,0.0
2019-20,145180,Dominick Drexler,0,3.0,4.0,27.0,18.0,0.0,0.0
2019-20,292153,Dominik Bilogrevic,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,172997,Dominik Kohr,0,0.0,3.0,26.0,16.0,0.0,0.0
2019-20,167683,Dominique Heintz,0,0.0,1.0,28.0,27.0,0.0,0.0
2019-20,226970,Edimilson Fernandes,0,1.0,0.0,24.0,18.0,0.0,0.0
2019-20,257287,Edmond Tapsoba,0,0.0,0.0,14.0,12.0,0.0,0.0
2019-20,189505,Eduard Löwen,0,2.0,1.0,23.0,9.0,0.0,0.0
2019-20,209595,Ellyes Skhiri,0,1.0,3.0,32.0,31.0,0.0,0.0
2019-20,259055,Elvis Rexhbecaj,0,0.0,3.0,13.0,7.0,0.0,0.0
2019-20,148641,Emil Forsberg,0,5.0,2.0,22.0,14.0,0.0,0.0
2019-20,159142,Emre Can,0,2.0,0.0,12.0,10.0,0.0,0.0
2019-20,233170,Eric Oelschlägel,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,190480,Erik Durm,0,0.0,0.0,9.0,6.0,0.0,0.0
2019-20,199926,Erik Thommy,0,6.0,4.0,34.0,25.0,0.0,0.0
2019-20,291211,Erkan Eyibil,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,253989,Erling Haaland,0,13.0,2.0,15.0,11.0,0.0,0.0
2019-20,153319,Ermin Bicakcic,0,2.0,0.0,21.0,13.0,0.0,0.0
2019-20,241317,Ethan Ampadu,0,0.0,0.0,3.0,0.0,0.0,0.0
2019-20,242593,Evan Ndicka,0,1.0,1.0,22.0,20.0,0.0,0.0
2019-20,228393,Exequiel Palacios,0,0.0,0.0,3.0,2.0,0.0,0.0
2019-20,116008,Fabian Giefer,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,89451,Fabian Johnson,0,0.0,0.0,6.0,3.0,0.0,0.0
2019-20,276677,Fabrice Hartmann,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,303757,Famana Quizera,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,245940,Felix Götze,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,153489,Felix Klaus,0,0.0,1.0,23.0,6.0,0.0,0.0
2019-20,127831,Felix Kroos,0,0.0,0.0,15.0,3.0,0.0,0.0
2019-20,233499,Felix Uduokhai,0,0.0,0.0,26.0,21.0,0.0,0.0
2019-20,136598,Felix Wiedwald,0,0.0,0.0,3.0,3.0,0.0,0.0
2019-20,174496,Filip Kostic,0,4.0,11.0,33.0,33.0,0.0,0.0
2019-20,102237,Fin Bartels,0,0.0,0.0,14.0,1.0,0.0,0.0
2019-20,228507,Finn Dahmen,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,231191,Florian Baak,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,258894,Florian Flecker,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,219304,Florian Grillitsch,0,0.0,3.0,31.0,28.0,0.0,0.0
2019-20,189792,Florian Hubner,0,0.0,0.0,11.0,9.0,0.0,0.0
2019-20,151464,Florian Kainz,0,5.0,6.0,28.0,16.0,0.0,0.0
2019-20,289334,Florian Kastenmeier,0,0.0,0.0,17.0,17.0,0.0,0.0
2019-20,216862,Florian Kath,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,122292,Florian Müller,0,0.0,0.0,13.0,12.0,0.0,0.0
2019-20,238527,Florian Neuhaus,0,4.0,2.0,30.0,26.0,0.0,0.0
2019-20,162096,Florian Niederlechner,0,13.0,6.0,33.0,31.0,0.0,0.0
2019-20,303748,Florian Wirtz,0,1.0,0.0,7.0,3.0,0.0,0.0
2019-20,289693,Frederik Jakel,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,165424,Frederik Ronnow,0,0.0,0.0,9.0,9.0,0.0,0.0
2019-20,221227,Fredrik Jensen,0,1.0,0.0,10.0,5.0,0.0,0.0
2019-20,87480,Gelson Fernandes,0,0.0,0.0,11.0,10.0,0.0,0.0
2019-20,157578,Georg Teigl,0,0.0,0.0,3.0,1.0,0.0,0.0
2019-20,218779,Gerrit Holtmann,0,1.0,0.0,24.0,13.0,0.0,0.0
2019-20,231183,Gian-Luca Itter,0,0.0,0.0,3.0,0.0,0.0,0.0
2019-20,290230,Giovanni Reyna,0,0.0,1.0,15.0,2.0,0.0,0.0
2019-20,215726,Gonçalo Paciência,0,7.0,3.0,23.0,15.0,0.0,0.0
2019-20,218714,Grischa Prömel,0,0.0,0.0,16.0,9.0,0.0,0.0
2019-20,136963,Guido Burgstaller,0,0.0,1.0,21.0,13.0,0.0,0.0
2019-20,250852,Hannes Wolf,0,0.0,0.0,5.0,0.0,0.0,0.0
2019-20,102643,Håvard Nordtveit,0,0.0,1.0,11.0,7.0,0.0,0.0
2019-20,252800,Iago,0,1.0,1.0,10.0,7.0,0.0,0.0
2019-20,302920,Iba May,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,251634,Ibrahima Konaté,0,0.0,0.0,8.0,6.0,0.0,0.0
2019-20,103178,Ibrahima Traoré,0,0.0,1.0,7.0,1.0,0.0,0.0
2019-20,115020,Ignacio Camacho,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,189541,Ihlas Bebou,0,6.0,1.0,32.0,20.0,0.0,0.0
2019-20,297005,Ilay Elmkies,0,0.0,0.0,1.0,0.0,0.0,0.0
2019-20,30116,Ilia Gruev,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,290412,Immanuel Pherai,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,139672,Ishak Belfodil,0,0.0,0.0,5.0,3.0,0.0,0.0
2019-20,226113,Ismail Azzaoui,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,268796,Ismail Jakobs,0,2.0,2.0,20.0,20.0,0.0,0.0
2019-20,103485,Ivan Perisic,0,4.0,3.0,22.0,11.0,0.0,0.0
2019-20,233073,Jacob Bruun Larsen,0,0.0,2.0,15.0,5.0,0.0,0.0
2019-20,259836,Jadon Sancho,0,17.0,16.0,32.0,25.0,0.0,0.0
2019-20,170636,Jakob Busk,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,303821,Jamal Musiala,0,0.0,0.0,1.0,0.0,0.0,0.0
2019-20,266220,Jamilu Collins,0,1.0,2.0,30.0,30.0,0.0,0.0
2019-20,135805,Jan Morávek,0,0.0,1.0,11.0,4.0,0.0,0.0
2019-20,300444,Jan Thielmann,0,0.0,1.0,12.0,7.0,0.0,0.0
2019-20,85449,Jan Zimmermann,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,292149,Jan-Luca Rumpf,0,0.0,0.0,1.0,1.0,0.0,0.0
2019-20,170604,Janik Haberer,0,2.0,2.0,26.0,20.0,0.0,0.0
2019-20,261164,Jann-Fiete Arp,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,224246,Jannik Huth,0,0.0,0.0,6.0,6.0,0.0,0.0
2019-20,258971,Javairô Dilrosun,0,4.0,2.0,23.0,16.0,0.0,0.0
2019-20,85298,Javi Martínez,0,0.0,0.0,16.0,6.0,0.0,0.0
2019-20,189528,Jean Zimmer,0,0.0,0.0,17.0,8.0,0.0,0.0
2019-20,277327,Jean-Clair Todibo,0,0.0,0.0,8.0,4.0,0.0,0.0
2019-20,180044,Jean-Paul Boëtius,0,4.0,5.0,28.0,26.0,0.0,0.0
2019-20,241187,Jean-Philippe Mateta,0,3.0,1.0,18.0,12.0,0.0,0.0
2019-20,140073,Jeffrey Bruma,0,0.0,0.0,17.0,17.0,0.0,0.0
2019-20,140624,Jeffrey Gouweleeuw,0,0.0,1.0,21.0,18.0,0.0,0.0
2019-20,276323,Jeong Woo-Yeong,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,215524,Jerry St. Juste,0,2.0,2.0,25.0,24.0,0.0,0.0
2019-20,266659,Jessic Ngankam,0,0.0,1.0,4.0,0.0,0.0,0.0
2019-20,176058,Jhon Córdoba,0,13.0,2.0,29.0,23.0,0.0,0.0
2019-20,150375,Ji Dong-Won,0,0.0,0.0,4.0,1.0,0.0,0.0
2019-20,212928,Jirí Pavlenka,0,0.0,0.0,33.0,33.0,0.0,0.0
2019-20,259879,Joao Victor,0,2.0,2.0,32.0,18.0,0.0,0.0
2019-20,268793,Johannes Bühler,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,225580,Johannes Eggestein,0,1.0,0.0,14.0,4.0,0.0,0.0
2019-20,39386,John Brooks,0,0.0,1.0,25.0,25.0,0.0,0.0
2019-20,171702,Jonas Hector,0,4.0,2.0,29.0,28.0,0.0,0.0
2019-20,174617,Jonas Hofmann,0,5.0,3.0,25.0,18.0,0.0,0.0
2019-20,276308,Jonas Hupe,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,274887,Jonathan Burkardt,0,1.0,0.0,8.0,3.0,0.0,0.0
2019-20,273476,Jonathan Meier,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,153290,Jonathan Schmid,0,5.0,1.0,33.0,31.0,0.0,0.0
2019-20,188052,Jonathan Tah,0,0.0,1.0,25.0,22.0,0.0,0.0
2019-20,69579,Jonathan de Guzmán,0,0.0,1.0,8.0,0.0,0.0,0.0
2019-20,214548,Jonjoe Kenny,0,2.0,3.0,31.0,31.0,0.0,0.0
2019-20,251061,Jordan Torunarigha,0,1.0,1.0,18.0,16.0,0.0,0.0
2019-20,211912,Jorge Meré,0,1.0,0.0,11.0,5.0,0.0,0.0
2019-20,256613,Josh Sargent,0,4.0,2.0,28.0,15.0,0.0,0.0
2019-20,190161,Joshua Kimmich,0,4.0,7.0,33.0,32.0,0.0,0.0
2019-20,226108,Joshua Mees,0,0.0,1.0,15.0,1.0,0.0,0.0
2019-20,276327,Joshua Zirkzee,0,4.0,0.0,9.0,3.0,0.0,0.0
2019-20,228321,Josip Brekalo,0,3.0,4.0,30.0,19.0,0.0,0.0
2019-20,130113,Josuha Guilavogui,0,0.0,1.0,25.0,23.0,0.0,0.0
2019-20,277513,Jozo Stanic,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,261616,Juan Miranda,0,0.0,0.0,11.0,8.0,0.0,0.0
2019-20,292148,Julian Albrecht,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,115123,Julian Baumgartlinger,0,2.0,2.0,27.0,20.0,0.0,0.0
