season,player_code,player_name,minutes,goals,assists,appearances,starts,xg,xa
2017-18,137437,Rubén Rochina,0,1.0,0.0,5.0,1.0,0.0,0.0
2017-18,174970,Rubén Sobrino,0,3.0,2.0,28.0,15.0,0.0,0.0
2017-18,111320,Ryad Boudebouz,0,2.0,3.0,27.0,15.0,0.0,0.0
2017-18,231341,Róber,0,0.0,0.0,25.0,19.0,0.0,0.0
2017-18,194019,Rúben Semedo,0,0.0,0.0,4.0,3.0,0.0,0.0
2017-18,173401,Rúben Vezo,0,0.0,0.0,19.0,17.0,0.0,0.0
2017-18,222367,Sabin Merino,0,0.0,0.0,13.0,4.0,0.0,0.0
2017-18,163850,Salem Al-Dawsari,0,0.0,0.0,1.0,0.0,0.0,0.0
2017-18,207278,Samu Castillejo,0,6.0,5.0,30.0,25.0,0.0,0.0
2017-18,192531,Samu García,0,0.0,1.0,18.0,4.0,0.0,0.0
2017-18,150051,Samuel Umtiti,0,1.0,0.0,25.0,24.0,0.0,0.0
2017-18,188165,Sandro,0,0.0,1.0,13.0,7.0,0.0,0.0
2017-18,181642,Santi Mina,0,12.0,2.0,32.0,17.0,0.0,0.0
2017-18,222300,Sasa Lukic,0,0.0,1.0,16.0,12.0,0.0,0.0
2017-18,172269,Saúl Ñíguez,0,2.0,3.0,36.0,35.0,0.0,0.0
2017-18,165519,Sergi Darder,0,1.0,2.0,35.0,32.0,0.0,0.0
2017-18,144480,Sergi Enrich,0,3.0,1.0,19.0,14.0,0.0,0.0
2017-18,120708,Sergi Gómez,0,1.0,0.0,33.0,31.0,0.0,0.0
2017-18,150225,Sergi Roberto,0,1.0,7.0,30.0,24.0,0.0,0.0
2017-18,250861,Sergio Arribas,0,0.0,0.0,1.0,0.0,0.0,0.0
2017-18,111613,Sergio Asenjo,0,0.0,0.0,23.0,23.0,0.0,0.0
2017-18,121893,Sergio Busquets,0,1.0,4.0,31.0,30.0,0.0,0.0
2017-18,125383,Sergio Canales,0,4.0,5.0,36.0,20.0,0.0,0.0
2017-18,135914,Sergio Escudero,0,0.0,2.0,27.0,26.0,0.0,0.0
2017-18,26704,Sergio García,0,2.0,6.0,34.0,15.0,0.0,0.0
2017-18,229338,Sergio González,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,111440,Sergio León,0,11.0,1.0,31.0,23.0,0.0,0.0
2017-18,268751,Sergio Lozano,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,151406,Sergio Mora,0,0.0,0.0,26.0,6.0,0.0,0.0
2017-18,169787,Sergio Postigo,0,1.0,0.0,30.0,27.0,0.0,0.0
2017-18,41579,Sergio Ramos,0,4.0,1.0,26.0,26.0,0.0,0.0
2017-18,169293,Sergio Rico,0,0.0,0.0,24.0,23.0,0.0,0.0
2017-18,103080,Sergio Sanchez,0,0.0,0.0,2.0,1.0,0.0,0.0
2017-18,85308,Sergio Álvarez,0,0.0,0.0,17.0,16.0,0.0,0.0
2017-18,219275,Shaq Moore,0,0.0,0.0,6.0,5.0,0.0,0.0
2017-18,124008,Sidnei,0,1.0,1.0,21.0,21.0,0.0,0.0
2017-18,152412,Sime Vrsaljko,0,0.0,4.0,21.0,19.0,0.0,0.0
2017-18,99987,Simon Kjaer,0,2.0,0.0,20.0,18.0,0.0,0.0
2017-18,132580,Simone Zaza,0,13.0,1.0,33.0,23.0,0.0,0.0
2017-18,188412,Stanislav Lobotka,0,0.0,0.0,38.0,34.0,0.0,0.0
2017-18,150541,Stefan Savic,0,0.0,0.0,27.0,26.0,0.0,0.0
2017-18,113290,Steven N'Zonzi,0,1.0,2.0,27.0,26.0,0.0,0.0
2017-18,24977,Sulley Muntari,0,0.0,0.0,8.0,6.0,0.0,0.0
2017-18,132056,Sébastien Corchia,0,0.0,1.0,12.0,9.0,0.0,0.0
2017-18,164204,Takashi Inui,0,5.0,2.0,34.0,31.0,0.0,0.0
2017-18,172981,Tana,0,1.0,1.0,24.0,16.0,0.0,0.0
2017-18,233621,Theo Hernández,0,0.0,0.0,13.0,10.0,0.0,0.0
2017-18,189972,Thomas Partey,0,3.0,0.0,33.0,28.0,0.0,0.0
2017-18,40543,Thomas Vermaelen,0,0.0,1.0,14.0,12.0,0.0,0.0
2017-18,140312,Tito,0,0.0,0.0,9.0,6.0,0.0,0.0
2017-18,144670,Tomás Pina,0,1.0,0.0,30.0,28.0,0.0,0.0
2017-18,103173,Toni Kroos,0,5.0,7.0,27.0,26.0,0.0,0.0
2017-18,232275,Toni Lato,0,0.0,1.0,16.0,9.0,0.0,0.0
2017-18,140593,Toño,0,0.0,1.0,12.0,12.0,0.0,0.0
2017-18,135593,Toño Ramírez,0,0.0,0.0,4.0,3.0,0.0,0.0
2017-18,207893,Unai Bustinza,0,2.0,0.0,20.0,18.0,0.0,0.0
2017-18,260902,Unai Núñez,0,1.0,0.0,33.0,33.0,0.0,0.0
2017-18,222375,Unai Simón,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,97429,Vicente Guaita,0,0.0,0.0,33.0,33.0,0.0,0.0
2017-18,150805,Vicente Gómez,0,0.0,0.0,25.0,17.0,0.0,0.0
2017-18,268648,Victor López,0,0.0,1.0,1.0,1.0,0.0,0.0
2017-18,274015,Victor San Bartolomé,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,150803,Vitolo,0,2.0,2.0,23.0,16.0,0.0,0.0
2017-18,108203,Vitorino Antunes,0,0.0,2.0,34.0,31.0,0.0,0.0
2017-18,219530,Vukasin Jovanovic,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,196789,Víctor Camarasa,0,1.0,0.0,24.0,14.0,0.0,0.0
2017-18,113460,Víctor Laguardia,0,2.0,0.0,17.0,17.0,0.0,0.0
2017-18,215724,Víctor Pastrana,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,121023,Víctor Ruiz,0,2.0,1.0,27.0,27.0,0.0,0.0
2017-18,113187,Víctor Sánchez,0,0.0,2.0,30.0,29.0,0.0,0.0
2017-18,205386,Wilfrid Kaptoum,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,273394,William De Camargo,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,198360,Willian José,0,15.0,4.0,34.0,32.0,0.0,0.0
2017-18,148530,Wissam Ben Yedder,0,9.0,3.0,25.0,18.0,0.0,0.0
2017-18,21481,Xabi Prieto,0,3.0,5.0,26.0,24.0,0.0,0.0
2017-18,129419,Xabier Etxeita,0,1.0,0.0,5.0,5.0,0.0,0.0
2017-18,157568,Ximo Navarro,0,0.0,1.0,31.0,29.0,0.0,0.0
2017-18,243928,Yahya Alshehri,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,176757,Yaison Murillo,0,0.0,0.0,17.0,15.0,0.0,0.0
2017-18,175149,Yassine Bounou,0,0.0,0.0,30.0,30.0,0.0,0.0
2017-18,217225,Yeray,0,0.0,0.0,8.0,7.0,0.0,0.0
2017-18,196901,Yerry Mina,0,0.0,1.0,5.0,4.0,0.0,0.0
2017-18,106746,Yoel,0,0.0,0.0,1.0,1.0,0.0,0.0
2017-18,242736,Youssef En-Nesyri,0,4.0,0.0,25.0,16.0,0.0,0.0
2017-18,268557,Youssouf Yalike,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,184426,Zakaria Bakkali,0,0.0,0.0,23.0,10.0,0.0,0.0
2017-18,95522,Zdravko Kuzmanovic,0,0.0,1.0,9.0,7.0,0.0,0.0
2017-18,170730,Zouhair Feddal,0,3.0,0.0,15.0,14.0,0.0,0.0
2017-18,215252,Álex Alegría,0,0.0,0.0,9.0,8.0,0.0,0.0
2017-18,271717,Álex Dos Santos,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,206230,Álex Granell,0,1.0,7.0,34.0,33.0,0.0,0.0
2017-18,251699,Álex Mozo,0,0.0,0.0,1.0,0.0,0.0,0.0
2017-18,157375,Álvaro González,0,0.0,2.0,33.0,32.0,0.0,0.0
2017-18,241503,Álvaro Jiménez,0,1.0,1.0,13.0,5.0,0.0,0.0
2017-18,200986,Álvaro Medrán,0,2.0,0.0,18.0,10.0,0.0,0.0
2017-18,236156,Álvaro Odriozola,0,0.0,4.0,35.0,32.0,0.0,0.0
2017-18,231405,Álvaro Tejero,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,195681,Ángel Correa,0,8.0,4.0,37.0,27.0,0.0,0.0
2017-18,28860,Ángel López,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,125203,Ángel Rodríguez,0,13.0,2.0,33.0,26.0,0.0,0.0
2017-18,113734,Éver Banega,0,3.0,3.0,31.0,25.0,0.0,0.0
2017-18,186610,Óscar Duarte,0,0.0,0.0,11.0,11.0,0.0,0.0
2017-18,222376,Óscar Gil,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,250375,Óscar Melendo,0,0.0,1.0,18.0,6.0,0.0,0.0
2017-18,231342,Óscar Pinchi,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,259842,Óscar Rodríguez,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,130135,Óscar de Marcos,0,1.0,2.0,21.0,20.0,0.0,0.0
2018-19,242007,Aarón Martín,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,164709,Abdoulaye Ba,0,1.0,0.0,26.0,25.0,0.0,0.0
2018-19,261613,Abel Ruiz,0,0.0,0.0,1.0,0.0,0.0,0.0
2018-19,188192,Aday,0,0.0,2.0,10.0,8.0,0.0,0.0
2018-19,186432,Adnan Januzaj,0,1.0,3.0,20.0,13.0,0.0,0.0
2018-19,193130,Adri Embarba,0,5.0,6.0,36.0,27.0,0.0,0.0
2018-19,277292,Adrià Pedrosa,0,1.0,0.0,12.0,8.0,0.0,0.0
2018-19,246276,Adrián Diéguez,0,0.0,0.0,9.0,8.0,0.0,0.0
2018-19,210228,Adrián Marín,0,0.0,0.0,6.0,2.0,0.0,0.0
2018-19,284423,Adrián Tellado,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,276841,Adrián de la Fuente,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,283891,Aihen Muñoz,0,0.0,0.0,11.0,11.0,0.0,0.0
2018-19,144759,Aitor Fernández,0,0.0,0.0,16.0,16.0,0.0,0.0
2018-19,109907,Alberto García,0,0.0,0.0,17.0,17.0,0.0,0.0
2018-19,250677,Alberto Rodríguez,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,219294,Aleix García,0,2.0,1.0,31.0,20.0,0.0,0.0
2018-19,143030,Aleix Vidal,0,0.0,0.0,11.0,5.0,0.0,0.0
2018-19,264175,Alejandro Catena,0,0.0,0.0,2.0,2.0,0.0,0.0
2018-19,169539,Alejandro Gálvez,0,1.0,0.0,17.0,17.0,0.0,0.0
2018-19,284215,Alejandro Pachón,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,206033,Aleksandar Jovanovic,0,0.0,0.0,12.0,12.0,0.0,0.0
2018-19,267515,Alexander Domínguez,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,175071,Alexander Szymanowski,0,0.0,0.0,1.0,0.0,0.0,0.0
2018-19,259963,Alfa Semedo,0,0.0,0.0,3.0,0.0,0.0,0.0
2018-19,218439,Alfonso Pedraza,0,3.0,3.0,34.0,22.0,0.0,0.0
2018-19,136945,Allan Nyom,0,1.0,1.0,23.0,20.0,0.0,0.0
2018-19,162264,Amath Ndiaye,0,1.0,2.0,15.0,13.0,0.0,0.0
2018-19,150806,Anaitz Arbilla,0,1.0,2.0,25.0,22.0,0.0,0.0
2018-19,283941,Ander Barrenetxea,0,1.0,0.0,9.0,5.0,0.0,0.0
2018-19,180289,Ander Capa,0,0.0,0.0,25.0,17.0,0.0,0.0
2018-19,260256,Ander Guevara,0,0.0,0.0,1.0,1.0,0.0,0.0
2018-19,124635,Ander Iturraspe,0,0.0,0.0,3.0,1.0,0.0,0.0
2018-19,245839,Andoni Gorosabel,0,0.0,0.0,7.0,6.0,0.0,0.0
2018-19,271436,Andoni Zubiaurre,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,280710,Andrei Lupu,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,287224,Andrei Ratiu,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,213491,Andrew Hjulsager,0,0.0,3.0,15.0,2.0,0.0,0.0
2018-19,257237,Andriy Lunin,0,0.0,0.0,5.0,4.0,0.0,0.0
2018-19,3368,André Silva,0,9.0,0.0,27.0,25.0,0.0,0.0
2018-19,87897,Andrés Fernández,0,0.0,0.0,6.0,6.0,0.0,0.0
2018-19,76932,Andrés Guardado,0,0.0,4.0,31.0,27.0,0.0,0.0
2018-19,176659,Andrés Prieto,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,261185,Andrés Solano,0,0.0,0.0,1.0,1.0,0.0,0.0
2018-19,140416,Antoine Griezmann,0,15.0,9.0,37.0,37.0,0.0,0.0
2018-19,101871,Antonio Adán,0,0.0,0.0,1.0,1.0,0.0,0.0
2018-19,66521,Antonio Barragán,0,0.0,0.0,14.0,12.0,0.0,0.0
2018-19,147501,Antonio Luna,0,0.0,2.0,16.0,14.0,0.0,0.0
2018-19,252541,Antonio Moya,0,0.0,0.0,1.0,1.0,0.0,0.0
2018-19,277850,Antonio Perera,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,200910,Antonio Sivera,0,0.0,0.0,3.0,3.0,0.0,0.0
2018-19,196963,Antoñito,0,2.0,1.0,30.0,18.0,0.0,0.0
2018-19,213068,Anuar,0,1.0,0.0,19.0,12.0,0.0,0.0
2018-19,24285,Aritz Aduriz,0,2.0,0.0,20.0,10.0,0.0,0.0
2018-19,214742,Aritz Elustondo,0,1.0,0.0,27.0,24.0,0.0,0.0
2018-19,216254,Arthur,0,0.0,1.0,27.0,19.0,0.0,0.0
2018-19,216178,Arturo Molina,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,102198,Arturo Vidal,0,3.0,7.0,33.0,22.0,0.0,0.0
2018-19,148614,Asier Illarramendi,0,1.0,1.0,23.0,20.0,0.0,0.0
2018-19,18998,Asier Riesgo,0,0.0,0.0,14.0,14.0,0.0,0.0
2018-19,150451,Aïssa Mandi,0,1.0,1.0,35.0,34.0,0.0,0.0
2018-19,178579,Barbero,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,149672,Bebé,0,1.0,1.0,29.0,14.0,0.0,0.0
2018-19,62137,Bergara,0,0.0,0.0,3.0,0.0,0.0,0.0
2018-19,125777,Bernardo Espinosa,0,1.0,1.0,31.0,31.0,0.0,0.0
2018-19,85300,Beñat ,0,1.0,2.0,27.0,25.0,0.0,0.0
2018-19,13805,Borja,0,0.0,0.0,19.0,10.0,0.0,0.0
2018-19,147082,Borja Bastón,0,5.0,1.0,27.0,18.0,0.0,0.0
2018-19,276649,Borja Garcés,0,1.0,0.0,1.0,0.0,0.0,0.0
2018-19,136180,Borja García,0,1.0,3.0,33.0,30.0,0.0,0.0
2018-19,214995,Borja Iglesias,0,17.0,3.0,37.0,35.0,0.0,0.0
2018-19,218793,Borja Mayoral,0,3.0,2.0,29.0,16.0,0.0,0.0
2018-19,246532,Brahim Díaz,0,1.0,1.0,9.0,5.0,0.0,0.0
2018-19,262729,Brais Méndez,0,6.0,7.0,31.0,27.0,0.0,0.0
2018-19,158601,Bruno,0,0.0,1.0,23.0,18.0,0.0,0.0
2018-19,87893,Bruno,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,284429,Bryan Gil,0,1.0,1.0,11.0,0.0,0.0,0.0
2018-19,186881,Burgui,0,1.0,0.0,16.0,5.0,0.0,0.0
2018-19,233802,Carles Aleñá,0,2.0,0.0,17.0,6.0,0.0,0.0
2018-19,150793,Carles Planas,0,0.0,1.0,7.0,4.0,0.0,0.0
2018-19,261468,Carles Pérez,0,0.0,0.0,1.0,0.0,0.0,0.0
2018-19,187236,Carlos Akapo,0,0.0,0.0,13.0,12.0,0.0,0.0
2018-19,121232,Carlos Bacca,0,6.0,1.0,33.0,12.0,0.0,0.0
2018-19,240846,Carlos Doncel,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,202841,Carlos Muñoz,0,0.0,0.0,1.0,1.0,0.0,0.0
2018-19,235072,Carlos Soler,0,2.0,6.0,31.0,27.0,0.0,0.0
2018-19,198721,Carlos Vigaray,0,0.0,0.0,8.0,7.0,0.0,0.0
2018-19,173666,Casemiro,0,3.0,0.0,29.0,27.0,0.0,0.0
2018-19,150794,Charles,0,14.0,1.0,34.0,17.0,0.0,0.0
2018-19,141650,Cheick Doukouré,0,0.0,0.0,9.0,3.0,0.0,0.0
2018-19,192763,Chema,0,2.0,0.0,19.0,13.0,0.0,0.0
2018-19,217588,Chimy Ávila,0,10.0,2.0,34.0,20.0,0.0,0.0
2018-19,207205,Choco Lozano,0,0.0,0.0,20.0,7.0,0.0,0.0
2018-19,268439,Chumi,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,193917,Clément Lenglet,0,1.0,0.0,23.0,22.0,0.0,0.0
2018-19,125758,Coke,0,4.0,0.0,27.0,19.0,0.0,0.0
2018-19,113737,Cristhian Stuani,0,19.0,0.0,32.0,30.0,0.0,0.0
2018-19,222957,Cristian Rivera,0,2.0,0.0,22.0,19.0,0.0,0.0
2018-19,76884,Cristian Rivero,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,218264,Cristian Rodríguez,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,132709,Cristian Tello,0,4.0,6.0,29.0,13.0,0.0,0.0
2018-19,154456,Cristiano Piccini,0,1.0,0.0,23.0,21.0,0.0,0.0
2018-19,209735,Cristo,0,0.0,0.0,1.0,0.0,0.0,0.0
2018-19,336809,Cucho Hernández,0,4.0,3.0,34.0,25.0,0.0,0.0
2018-19,164231,Damián Musto,0,0.0,0.0,24.0,20.0,0.0,0.0
2018-19,104899,Damián Suárez,0,0.0,3.0,36.0,36.0,0.0,0.0
2018-19,168531,Dani Carvajal,0,1.0,2.0,24.0,23.0,0.0,0.0
2018-19,202717,Dani Ceballos,0,3.0,0.0,23.0,13.0,0.0,0.0
2018-19,192734,Dani García,0,0.0,0.0,29.0,29.0,0.0,0.0
2018-19,121020,Dani Parejo,0,9.0,7.0,36.0,35.0,0.0,0.0
2018-19,253763,Dani Raba,0,0.0,1.0,8.0,2.0,0.0,0.0
2018-19,274016,Dani Vivian,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,124198,Daniel Carriço,0,1.0,1.0,24.0,24.0,0.0,0.0
2018-19,153822,Daniel Wass,0,1.0,3.0,32.0,26.0,0.0,0.0
2018-19,10983,Daniele Bonera,0,0.0,0.0,5.0,4.0,0.0,0.0
2018-19,212477,Daniele Verde,0,2.0,0.0,22.0,4.0,0.0,0.0
2018-19,151695,Darko Brasanac,0,0.0,1.0,24.0,17.0,0.0,0.0
2018-19,192796,David Costas,0,0.0,0.0,15.0,13.0,0.0,0.0
2018-19,176743,David Ferreiro,0,1.0,3.0,35.0,23.0,0.0,0.0
2018-19,165644,David Juncà,0,0.0,3.0,21.0,21.0,0.0,0.0
2018-19,160740,David López,0,0.0,0.0,21.0,21.0,0.0,0.0
2018-19,196339,David Soria,0,0.0,0.0,37.0,37.0,0.0,0.0
2018-19,125764,David Zurutuza,0,2.0,0.0,21.0,13.0,0.0,0.0
2018-19,163129,Denis Cheryshev,0,2.0,2.0,27.0,19.0,0.0,0.0
2018-19,282592,Diego Altamirano,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,95410,Diego Costa,0,2.0,2.0,16.0,14.0,0.0,0.0
2018-19,104564,Diego Godín,0,3.0,1.0,30.0,28.0,0.0,0.0
2018-19,253830,Diego Lainez,0,0.0,1.0,12.0,3.0,0.0,0.0
2018-19,181530,Diego Llorente,0,0.0,0.0,21.0,20.0,0.0,0.0
2018-19,40547,Diego López,0,0.0,0.0,38.0,38.0,0.0,0.0
2018-19,83869,Diego Reyes,0,0.0,0.0,6.0,4.0,0.0,0.0
2018-19,166318,Diego Rolán,0,0.0,0.0,15.0,5.0,0.0,0.0
2018-19,157739,Dimitri Foulquier,0,3.0,2.0,25.0,23.0,0.0,0.0
2018-19,140886,Dimitrios Siovas,0,1.0,0.0,34.0,34.0,0.0,0.0
2018-19,181355,Djené,0,0.0,0.0,34.0,34.0,0.0,0.0
2018-19,320074,Douglas Luiz,0,0.0,0.0,23.0,16.0,0.0,0.0
2018-19,124462,Duje Cop,0,0.0,0.0,18.0,6.0,0.0,0.0
2018-19,131292,Dídac Vilà,0,0.0,2.0,27.0,27.0,0.0,0.0
2018-19,128669,Edgar González,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,246844,Emerson Royal,0,0.0,0.0,6.0,4.0,0.0,0.0
2018-19,193886,Emiliano Velázquez,0,0.0,2.0,18.0,14.0,0.0,0.0
2018-19,261532,Emmanuel Apeh,0,0.0,0.0,2.0,0.0,0.0,0.0
2018-19,231279,Emre Mor,0,0.0,0.0,10.0,4.0,0.0,0.0
2018-19,218122,Enes Ünal,0,6.0,3.0,33.0,24.0,0.0,0.0
2018-19,218104,Enis Bardhi,0,3.0,4.0,36.0,31.0,0.0,0.0
2018-19,276634,Enric Gallego,0,5.0,1.0,19.0,17.0,0.0,0.0
2018-19,135422,Enrique García,0,3.0,0.0,30.0,15.0,0.0,0.0
2018-19,207913,Erick Cabaco,0,2.0,0.0,21.0,20.0,0.0,0.0
2018-19,106160,Esteban Granero,0,3.0,1.0,28.0,24.0,0.0,0.0
2018-19,68141,Ezequiel Garay,0,2.0,0.0,24.0,24.0,0.0,0.0
2018-19,117843,Ezequiel Muñoz,0,0.0,0.0,3.0,2.0,0.0,0.0
2018-19,70076,Fabián Orellana,0,3.0,5.0,33.0,31.0,0.0,0.0
2018-19,51848,Facundo Ferreyra,0,1.0,0.0,9.0,1.0,0.0,0.0
2018-19,99484,Facundo Roncaglia,0,0.0,0.0,19.0,19.0,0.0,0.0
2018-19,235818,Federico Valverde,0,0.0,0.0,16.0,6.0,0.0,0.0
2018-19,261199,Fernando Calero,0,1.0,0.0,36.0,35.0,0.0,0.0
2018-19,153715,Fernando Pacheco,0,0.0,0.0,35.0,35.0,0.0,0.0
2018-19,265869,Ferran Torres,0,2.0,1.0,24.0,8.0,0.0,0.0
2018-19,52994,Filipe Luís,0,2.0,2.0,27.0,24.0,0.0,0.0
2018-19,242383,Fran Beltrán,0,1.0,0.0,30.0,16.0,0.0,0.0
2018-19,213050,Fran García,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,276803,Fran Manzanara,0,0.0,0.0,4.0,1.0,0.0,0.0
2018-19,285434,Fran Navarro,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,259840,Franchu,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,261111,Francis,0,0.0,1.0,22.0,22.0,0.0,0.0
2018-19,121406,Francis Coquelin,0,0.0,1.0,26.0,20.0,0.0,0.0
2018-19,276650,Francisco Montero,0,0.0,0.0,9.0,4.0,0.0,0.0
2018-19,144490,Francisco Portillo,0,1.0,4.0,32.0,19.0,0.0,0.0
2018-19,116366,Franco Di Santo,0,0.0,0.0,6.0,1.0,0.0,0.0
2018-19,118787,Franco Vázquez,0,3.0,4.0,34.0,26.0,0.0,0.0
2018-19,76818,Gabriel Mercado,0,2.0,1.0,23.0,19.0,0.0,0.0
2018-19,192226,Gabriel Paulista,0,0.0,1.0,30.0,30.0,0.0,0.0
2018-19,157844,Gaku Shibasaki,0,0.0,0.0,7.0,5.0,0.0,0.0
2018-19,77653,Gareth Bale,0,8.0,3.0,29.0,21.0,0.0,0.0
2018-19,130545,Gaël Kakuta,0,1.0,0.0,12.0,9.0,0.0,0.0
2018-19,268754,Genís Montolio,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,152270,Geoffrey Kondogbia,0,1.0,1.0,19.0,14.0,0.0,0.0
2018-19,186181,Gerard Gumbau,0,1.0,1.0,16.0,13.0,0.0,0.0
2018-19,156172,Gerard Moreno,0,8.0,1.0,35.0,25.0,0.0,0.0
2018-19,45931,Gerard Piqué,0,4.0,2.0,35.0,35.0,0.0,0.0
2018-19,167192,Gerónimo Rulli,0,0.0,0.0,27.0,27.0,0.0,0.0
2018-19,141847,Giannelli Imbula,0,1.0,1.0,22.0,21.0,0.0,0.0
2018-19,207343,Giovani Lo Celso,0,9.0,4.0,32.0,27.0,0.0,0.0
2018-19,184767,Gonzalo Escalante,0,4.0,1.0,32.0,18.0,0.0,0.0
2018-19,119045,Gonzalo Melero,0,2.0,1.0,22.0,14.0,0.0,0.0
2018-19,213141,Gonçalo Guedes,0,5.0,3.0,25.0,18.0,0.0,0.0
2018-19,75870,Gorka Elustondo,0,0.0,0.0,5.0,3.0,0.0,0.0
2018-19,231905,Gorka Guruzeta,0,0.0,0.0,6.0,0.0,0.0,0.0
2018-19,24986,Gorka Iraizoz,0,0.0,0.0,7.0,6.0,0.0,0.0
2018-19,154738,Guido Carrillo,0,6.0,1.0,32.0,23.0,0.0,0.0
2018-19,207269,Guilherme Arana,0,0.0,0.0,9.0,8.0,0.0,0.0
2018-19,283819,Guillem Jaime,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,200562,Guillermo Maripán,0,2.0,2.0,23.0,22.0,0.0,0.0
2018-19,287575,Gustavo Assunção,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,44473,Gustavo Cabral,0,0.0,0.0,24.0,21.0,0.0,0.0
2018-19,237193,Hacen ,0,0.0,0.0,1.0,0.0,0.0,0.0
2018-19,138417,Hernán Pérez,0,1.0,2.0,19.0,10.0,0.0,0.0
2018-19,278426,Hodei Oleaga,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,267477,Hugo Duro,0,0.0,0.0,11.0,5.0,0.0,0.0
2018-19,265985,Hugo Guillamón,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,140271,Hugo Mallo,0,1.0,4.0,35.0,35.0,0.0,0.0
2018-19,125300,Héctor Moreno,0,1.0,0.0,25.0,21.0,0.0,0.0
2018-19,92800,Iago Aspas,0,20.0,6.0,27.0,26.0,0.0,0.0
2018-19,174959,Iago Herrerín,0,0.0,1.0,31.0,31.0,0.0,0.0
2018-19,285347,Iago Indias,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,148981,Ibai Gómez,0,3.0,4.0,32.0,23.0,0.0,0.0
2018-19,178107,Ibrahim Amadou,0,0.0,0.0,17.0,7.0,0.0,0.0
2018-19,153442,Ignasi Miquel,0,0.0,0.0,7.0,4.0,0.0,0.0
2018-19,235693,Igor Zubeldia,0,0.0,1.0,33.0,29.0,0.0,0.0
2018-19,139419,Iker Muniain,0,7.0,4.0,34.0,27.0,0.0,0.0
2018-19,284943,Irizo,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,143564,Isco,0,3.0,2.0,27.0,11.0,0.0,0.0
2018-19,102251,Ivan Rakitić,0,3.0,5.0,34.0,29.0,0.0,0.0
2018-19,32501,Iván Cuéllar,0,0.0,0.0,34.0,34.0,0.0,0.0
2018-19,40546,Iván Ramis,0,0.0,0.0,21.0,20.0,0.0,0.0
2018-19,242580,Iván Villar,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,282680,Iñaki Peña,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,214412,Iñaki Williams,0,13.0,4.0,38.0,36.0,0.0,0.0
2018-19,227414,Iñigo Córdoba,0,0.0,5.0,23.0,15.0,0.0,0.0
2018-19,222369,Iñigo Lekue,0,0.0,0.0,4.0,2.0,0.0,0.0
2018-19,165562,Iñigo Martínez,0,0.0,0.0,33.0,33.0,0.0,0.0
